text,date,likes,business_id,user_id
The Traditional Breakfast is one of my favorites. Everything is so fresh!,7/12/16,0,85nvKTJSN8byoeGRxzGkug,YAqFBgNu2bVk1VDUaOhYnA
It's Eat N Park.   However the service here is pretty consistent and friendly.,8/20/13,0,ZJngxOwJDdz1Y_wGv0Wl3w,nbVhicAu_-rOrXKh7xV2dA
Get the Emiliano's fajitas for a good piece of Tex Mex,8/24/13,0,uRNQ4z2QQPX7tqWpMjiuTw,nbVhicAu_-rOrXKh7xV2dA
A staple every time I'm back in town.,8/29/14,0,XO8oVmObhdsGT1Blrby2-w,lOGRZKlFLLF2bs8-nRxNhw
"Love their white pizza, Italian and chicken park subs!",12/6/14,0,D2AKQk8X-SjSRHc1jzISIg,rr_r5cE5Mz44TIPjOHk1Qg
owner is extremely rude! Avoid at all costs.,7/4/17,0,D2AKQk8X-SjSRHc1jzISIg,2VymtqG7F4As-tc5OWwcvg
"This is not only the best pizza in Pittsburgh, it's the best pizza anywhere!!",8/17/16,0,0vAHRd4Xlsdx3fHV8JCRBQ,2VymtqG7F4As-tc5OWwcvg
"Place is dirty and dank looking, owner is extremely rude! Avoid at all costs.",7/4/17,0,o9pydbXW9aT7Hry_z8wbeQ,2VymtqG7F4As-tc5OWwcvg
Go for the Garlic Knots!,10/24/15,0,yMjBSQDldMVlR8E7wY0NUA,nx_htQFv1Ck4iCCyfJl7_g
Be sure to read up on the history of Pittsburgh Custard on the back of Page's building!,5/20/17,0,08t3_HjbpLyPeuft6eoa5A,nx_htQFv1Ck4iCCyfJl7_g
"Wait staff here is super kind and accommodating, they're willing to go to great lengths to accommodate for dietary restrictions: don't be afraid to ask!",2/18/17,0,7l-CCyNnvT86GMR5EtYjog,nx_htQFv1Ck4iCCyfJl7_g
"Ranch dressing is extra, but it makes the pizza more bearable",2/18/17,0,GvBGYrTb6HKMA50TuVQztA,nx_htQFv1Ck4iCCyfJl7_g
"Looking for a lower fat, lower lactose option? Be sure to try their assorted yogurts. With my recent restrictions, I find that I do very well with their yogurt. The yogurt is crafted like ice cream, and 97% fat free. It is NOT fro-yo style. It really feels\/tastes like ice cream!",3/28/17,0,Hz1F5uruPe1kCsf5PIA6Sg,nx_htQFv1Ck4iCCyfJl7_g
"If you're going after 11PM for half price menu items, make sure your whole party shows up. They won't seat you unless everyone is present!",2/20/17,0,ehaoreB8IzKY8KvRGqxcUA,nx_htQFv1Ck4iCCyfJl7_g
Be sure to check out the honors college on the 36th floor. The views are to die for.,2/21/17,0,1oxMj71XiKQjCbRxECzB7w,nx_htQFv1Ck4iCCyfJl7_g
Don't touch the cacti. They get mad and it hurts,2/19/17,0,j83FLfnjvSHw-vrCNHuTCg,nx_htQFv1Ck4iCCyfJl7_g
Don't be afraid to ask for substitutions on your orders! I asked for the smoked salmon on the breakfast sandwich instead of more traditional breakfast meats. Went great with their swiss and definitely worth the $4 up charge.,2/19/17,0,3GuqcEYaF1d1WXcwOX5xPw,nx_htQFv1Ck4iCCyfJl7_g
Gluten free toast is available!,3/21/17,0,3GuqcEYaF1d1WXcwOX5xPw,nx_htQFv1Ck4iCCyfJl7_g
Ask about student ticket prices,2/19/17,0,i89LUWwUFV4d4lSbvE-p0g,nx_htQFv1Ck4iCCyfJl7_g
Keep your eyes open for these trivia laden signs throughout the park. Education is key,2/19/17,0,Z7UryKxT7drcxbDjPSn4hA,nx_htQFv1Ck4iCCyfJl7_g
Add as many toppings as you'd like! No upcharge!,4/3/17,0,xoA1_vsxC0xD_fPgDZ2mbg,nx_htQFv1Ck4iCCyfJl7_g
"You can get ""two pizzas in one"" here. Ask for half with one sauce\/cheese\/topping combo and half with another!",4/3/17,0,xoA1_vsxC0xD_fPgDZ2mbg,nx_htQFv1Ck4iCCyfJl7_g
"When getting your sandwich made, pick a bag of chips. They'll crumple up a handful and toss it on the sandwich and give you the rest of the bag!",2/18/17,0,9qxOJ8fMEFMXR0ihA1xd8A,nx_htQFv1Ck4iCCyfJl7_g
Bruno's pizza is amazing and they are always super friendly!,5/27/16,0,yMjBSQDldMVlR8E7wY0NUA,TPgT7r8YzxUVH_vt4DSx2Q
Great pizza and great deals! Bruno is the man!,8/13/12,0,yMjBSQDldMVlR8E7wY0NUA,nEsKbkyueTTwCwxzN-Fgeg
"Great service
Excellent work",3/27/13,0,RGRv7GirUDtdpli_1mVXMg,UESSF7aX5gt9zD95bAziIg
"Chef Johnathen never fails 
Amazing food",3/24/17,0,R0X7ohGqCtU1TTDK6bERjA,UESSF7aX5gt9zD95bAziIg
"Great North Indian food
Awesome kebabs",3/1/13,0,pns5NH--mhuCC1vK-xbYsA,UESSF7aX5gt9zD95bAziIg
"Great service 
Awesome food 
Cigarette borek lamb platter 
Chef made special kinafe",8/17/14,0,PBmMvDows5HWIqrEVvNfQQ,UESSF7aX5gt9zD95bAziIg
The stuffed chicken is very yummy! I look forward to it every year.,12/16/14,0,3FVVnWlZsoKEPStRI4-uJQ,pp6XLZoL30k6bhSS8JTl0g
Extra cold in here! :(,2/26/15,0,y6uOL03ph3NjTUGc76a4jg,pp6XLZoL30k6bhSS8JTl0g
Try a chestnut praline hot chocolate! Yum,12/6/14,0,HyDn1Kvyzke3YNgFUBAvog,pp6XLZoL30k6bhSS8JTl0g
Grande flat white is delicious!,1/31/15,0,HyDn1Kvyzke3YNgFUBAvog,pp6XLZoL30k6bhSS8JTl0g
Get the new broth bowls! Super yum,1/19/15,0,W_hc8EBepLQNbo-OpOW4Og,pp6XLZoL30k6bhSS8JTl0g
New broth bowls are here!,1/17/15,0,7Qpn2DvgIUpOJQdI4DXETQ,pp6XLZoL30k6bhSS8JTl0g
Love their coffee!,10/2/16,0,qHfJERhZCrksyHfAj19OjQ,pp6XLZoL30k6bhSS8JTl0g
Queso with jalapeños will warm you up on this cold day!,11/16/14,0,pJxbs4qsbd9lVYiLLc6Eig,pp6XLZoL30k6bhSS8JTl0g
Fastest oil changes ever and all the staff is so nice!!,8/25/15,0,0wJVogOnBxNLBBfFN0K92A,pp6XLZoL30k6bhSS8JTl0g
Their rolls on special each day are the best!! Must try.,7/1/16,0,wuEJ2XIM97g9iIhDRQYoYA,pp6XLZoL30k6bhSS8JTl0g
Best sausage gravy and biscuits. Need to try it!,12/26/14,0,GGEeGKUez_pGqYXtk-sKvQ,pp6XLZoL30k6bhSS8JTl0g
"Katie is awesome! Has a great memory too, hadn't seen her in at least 6 months and she still remember me!",12/29/14,1,jHgG5gi0AUJd-6d5TAZhnw,pp6XLZoL30k6bhSS8JTl0g
Be prepared for your eyes to be tested in every way with different machines!,1/15/15,0,PdY6fOn4ba8TmhDbNthYZQ,pp6XLZoL30k6bhSS8JTl0g
Coconut mocha latte yummy!,11/16/14,0,R1GwW4C1gh2Nmue9K0WYVA,pp6XLZoL30k6bhSS8JTl0g
Chocolate covered strawberry on special!,2/8/15,0,R1GwW4C1gh2Nmue9K0WYVA,pp6XLZoL30k6bhSS8JTl0g
"Always try their soups on special! They have the best chicken noodle, and beer cheese soup ever!",11/19/14,0,izJvc_MNAo7yngMEC03Mwg,pp6XLZoL30k6bhSS8JTl0g
"Just received my delivery and they gave me a box with a little heart on it, so cute, with a piece of baklava! Didn't order it but they sent it and we're so awesome about it! I love this place!",11/24/14,0,hz8mFMIQxQNLKE5rYmg6zQ,pp6XLZoL30k6bhSS8JTl0g
"Watch out their mustard is super spicy, but yummy!",5/7/15,0,QQIwwU1tyOyKwr_sgqfYmw,pp6XLZoL30k6bhSS8JTl0g
Awesome little gym! Staff is super friendly and helpful!,7/10/15,0,jI3g_AcUMjute6SqtkCw_Q,pp6XLZoL30k6bhSS8JTl0g
$1 margaritas from 10am to close on Saturday and Sunday.!,4/9/16,0,eF2jf-E5ktRQIh_4_-Jxsg,pp6XLZoL30k6bhSS8JTl0g
Free WiFi!,1/29/16,0,2VtZvvvNWQkbHp91BvC1cQ,pp6XLZoL30k6bhSS8JTl0g
Add a shot of espresso to your milkshake! It's worth it!,11/2/15,0,2VtZvvvNWQkbHp91BvC1cQ,pp6XLZoL30k6bhSS8JTl0g
Don't come here if you want a fast lunch!,7/11/16,0,KwfKAnIRcLFXotqVsR-6Xw,pp6XLZoL30k6bhSS8JTl0g
Drive through Starbucks finally!,3/31/16,0,50_876SGpEViJO0p7Qx9zA,pp6XLZoL30k6bhSS8JTl0g
Lunches include an appetizer that changes each week.,10/16/17,0,X7BA_EijhAWYCNuMiyNgHw,pp6XLZoL30k6bhSS8JTl0g
yinz rock!,8/21/16,0,6wvFyYQb1DxrhiCEEOVSaA,i8gdoF6XVidESx-0hL_frA
Service is fast and the people are friendly.,11/17/12,0,Vx-MY3w0uGCgxeguw9F6Tw,wRkwhPrRnPuDXw8SG7xLkQ
Coleslaw on the salad is delicious. The cheese and tomato baguette had good flavor and was perfect with the tomato soup on a cold day in edinburgh.  Good array of beers\/wines\/whiskies.,5/30/12,0,eeN4omwZZc8C3O-XAxZ-HQ,wRkwhPrRnPuDXw8SG7xLkQ
Great ice cream and service!,3/23/14,0,MskQyUSHvBEEtztwwOqsug,qufKmZkigWjeVpI9HRHfhg
Good food nice place,5/5/13,0,hZjmoHvx4cgHrauNWBgaqw,qufKmZkigWjeVpI9HRHfhg
30 Min Wait on A Friday which is not bad. Very nice clean place.,4/12/13,0,AKThbDjd3WRUBOYOLOjb8A,qufKmZkigWjeVpI9HRHfhg
10 min wait,4/26/13,0,7ADjU1ZmRfUeMebjbYU3kw,qufKmZkigWjeVpI9HRHfhg
Good Food,4/26/13,0,7ADjU1ZmRfUeMebjbYU3kw,qufKmZkigWjeVpI9HRHfhg
Dropped car off on Sat Morning and was done 2 hours later. The work and quality of tint was great. Will go back for future projects. The price was great for 7 windows. Looks Good. Posted Pics,4/13/13,0,b9n_qOM-w_ZKAwnHHdYa3Q,qufKmZkigWjeVpI9HRHfhg
Nice neat and clean inside. Great food,4/6/13,0,kIaqY45GaVX136dXomREcg,qufKmZkigWjeVpI9HRHfhg
Hoagies are awesome here!,4/20/13,0,WL5n6c5FZWTdsLCE2GoGoQ,qufKmZkigWjeVpI9HRHfhg
Great food nice clean place pizza was awesome !,4/6/13,0,WL5n6c5FZWTdsLCE2GoGoQ,qufKmZkigWjeVpI9HRHfhg
"Great place for trying new beers with a staff that consistently does their very best to make you happy. New beers, a facelift, & updating their space to keep you coming back. A great neighborhood hangout!",4/18/13,0,y6uOL03ph3NjTUGc76a4jg,k6kMHSAgbwVvneM5ukfJUg
"Chimichanga was excellent, taquitos needed more ingredients (pretty much overpowered by the chicken), didn't like the tamale at all. No horchata, but was able to have tamarind Jarritos.",10/12/12,0,ZJdOOIubTizd1eqECkeK-Q,k6kMHSAgbwVvneM5ukfJUg
Great customer service and product selection for bathroom renovation!,12/26/14,0,JTF-mjHccrtD_7_vBl6_zQ,k6kMHSAgbwVvneM5ukfJUg
"New menu is weak, food below avg & way over pricef.  $11.99 Fish sandwich....really?",6/20/14,0,y6uOL03ph3NjTUGc76a4jg,pGCxDQK-b1l9oPZXyNVXfg
Amazing lounge fries!,9/29/14,0,y6uOL03ph3NjTUGc76a4jg,z4TmkMv7y1pLcGzULQzgxA
Decent food for the price. Kid friendly.,12/5/14,0,y6uOL03ph3NjTUGc76a4jg,9j0lcTV_uHmVcuwYkgiZdg
Been eating here since they opened. Great place!,7/11/15,0,O1ird5yRyuDFnOmYu90OoA,9j0lcTV_uHmVcuwYkgiZdg
Fun place to eat with activities and games for kids. Good American food.,2/26/17,0,y6uOL03ph3NjTUGc76a4jg,HjJmyXsZF5TELjRMz1ph8w
The pipe above the bar seems to have a bad leak or some type of condensation that traveling across four tables of the bar.,7/29/12,0,y6uOL03ph3NjTUGc76a4jg,nbgjz4S8-OCGkVn7-9R5Ow
"Not the greatest experience, but a good first date story.",2/9/12,0,ZMx9_sQydPUj5KGvcm73Sw,nbgjz4S8-OCGkVn7-9R5Ow
"Awesome, just awesome",8/29/13,0,#NAME?,nbgjz4S8-OCGkVn7-9R5Ow
Address is wrong on here its 100 32nd at. Must have membership,11/30/12,0,w43yHlJzoCEqUVNRezo_7A,nbgjz4S8-OCGkVn7-9R5Ow
"Homey type of feeling, really friendly and they serve beer!",5/30/12,0,2To5KDQepjSUpdA5oPPRog,nbgjz4S8-OCGkVn7-9R5Ow
Kitchens open till 1am.,2/18/12,0,JFkY8zMcD_HLGcFTlxiV2Q,nbgjz4S8-OCGkVn7-9R5Ow
"Nachos, FRIED PICKLES, buffalo chicken tenders. The right bar food.",2/29/12,0,JFkY8zMcD_HLGcFTlxiV2Q,nbgjz4S8-OCGkVn7-9R5Ow
There's a downtown loaction now? SAY WHAT?!?!?!,4/21/13,0,JFkY8zMcD_HLGcFTlxiV2Q,nbgjz4S8-OCGkVn7-9R5Ow
Giving this place another try.,6/10/12,0,7l-CCyNnvT86GMR5EtYjog,nbgjz4S8-OCGkVn7-9R5Ow
Quick food. Good service.,4/4/12,0,74wRr6PP6lbaL1YzUcYGAA,nbgjz4S8-OCGkVn7-9R5Ow
Boyfriend really loves this place with a weird obsession with general tso's,7/20/12,0,74wRr6PP6lbaL1YzUcYGAA,nbgjz4S8-OCGkVn7-9R5Ow
Always friendly!,6/7/12,0,_4Oe9V-qTpU5iemM9bphlA,nbgjz4S8-OCGkVn7-9R5Ow
"As you can see Im a regular here and now this is my 1st complaint, your online appointment taker allowed 2 ppl to make an appointment at the same time, but the staff is clearly telling me I was suppose to drop off my car at 8. When I indicated as seen in my email 11. And now I have to reschedule. BS",8/25/12,0,_4Oe9V-qTpU5iemM9bphlA,nbgjz4S8-OCGkVn7-9R5Ow
"No complaints here, quiet, responsible and a corporate company...",1/28/12,0,_4Oe9V-qTpU5iemM9bphlA,nbgjz4S8-OCGkVn7-9R5Ow
Not as packed on Sunday. Our server chelle knows her shit and has been on point.,7/22/12,0,FZpyIiCAsr7Twkw4tQeqPA,nbgjz4S8-OCGkVn7-9R5Ow
You will be packed like sardines.,8/3/12,0,1dhPgc7E7IzzpxjHM2LphQ,nbgjz4S8-OCGkVn7-9R5Ow
"Love mad Mex, and the Robinson location and shadyside are so much better then this college crowd. And when you crave a burrito you, you should actually get a mexican burrito not the thai curry burrito. Burnt chicken and the peanuts were awful! Still love it though.",11/3/12,0,1dhPgc7E7IzzpxjHM2LphQ,nbgjz4S8-OCGkVn7-9R5Ow
Just gorgeous.,2/27/12,0,Mv7N0bU56dhtoDP-m2JOow,nbgjz4S8-OCGkVn7-9R5Ow
Beautifulll,4/24/12,0,X-b4-QvZLENnf3yFwhpSXQ,nbgjz4S8-OCGkVn7-9R5Ow
Was here last night. Totally love there trippy retro look and hard drinks!,9/2/12,0,4CbLjvhMy2vpK0bGYq3QXg,nbgjz4S8-OCGkVn7-9R5Ow
"2 hour wait, hoping its worth it. Byob btw",7/7/12,0,usFNFsaaHFxEbnBO4FaFHA,nbgjz4S8-OCGkVn7-9R5Ow
"Very accomodative, especially when your an hour behind your appt.",2/11/12,0,oTckb4otYsfYmpm34Cv4Ug,nbgjz4S8-OCGkVn7-9R5Ow
Snow white & the huntsman,7/8/12,0,RxNPIAim-2fIw43IilR62g,nbgjz4S8-OCGkVn7-9R5Ow
Happy hour half off apps and drinks.,2/29/12,0,4c19YWOjPmbFUK4-V2GEvg,nbgjz4S8-OCGkVn7-9R5Ow
"Typically happy gentle warming ppl work here, but kristina on the register, JEEZ EVERYBODY WATCH OUT. I understand some days aren't your day but fake a smile at least women, ppl have it worse every where else.",3/17/13,0,h8eDSoKHpp-4l5G5_JPtFA,nbgjz4S8-OCGkVn7-9R5Ow
"Bars a little tight, and drinks are a little hefty with the liqour. Also.checks your order at 8.",7/7/12,0,O1ird5yRyuDFnOmYu90OoA,nbgjz4S8-OCGkVn7-9R5Ow
I wonder how well they're catering dept does in tthis area?,1/23/13,0,TokSC1vjqUZtncgYG8lLKA,nbgjz4S8-OCGkVn7-9R5Ow
Alarm shop and save.,8/1/12,0,UTeQu3960bbTUWJ-2mmgvg,nbgjz4S8-OCGkVn7-9R5Ow
"They shouldn't put ppl in beds where the fans don't work, especially when the replacement fan doesn't work either. If I wanted to get a full body sweat on id lay out in the REAL sun, but I don't have time for that. A little disappointed when its in the afternoon and nobodies here.",8/3/12,0,_RoLyFaOoLteuwBUM4JIbQ,nbgjz4S8-OCGkVn7-9R5Ow
Tried cancelling since I don't come that often. I was told the only way to cancel is having a doctors excuse or proof of moving. Talk about intense. I was also told I could freeze my account. I just don't want to tan anymore.,11/8/12,0,_RoLyFaOoLteuwBUM4JIbQ,nbgjz4S8-OCGkVn7-9R5Ow
Come between nine -four.  There's no wait time.,7/3/12,0,_RoLyFaOoLteuwBUM4JIbQ,nbgjz4S8-OCGkVn7-9R5Ow
Shakes are so good,7/29/12,0,C1gj-EqhSZ1BcCejDyV-fQ,nbgjz4S8-OCGkVn7-9R5Ow
Enjoying my food in the ac.  When a lady walks in looking for her debit card claiming she had thrown it out. And the manager hands her gloves to dig through the trash. That's a little ridiculous.,7/7/12,0,RBwAfKwvWcZ8NY7zKbzYHg,nbgjz4S8-OCGkVn7-9R5Ow
Beautiful campus,5/7/12,0,8hfIQMGlDz94mS5P9ZE9KQ,nbgjz4S8-OCGkVn7-9R5Ow
Campus is huge.,7/9/12,0,8hfIQMGlDz94mS5P9ZE9KQ,nbgjz4S8-OCGkVn7-9R5Ow
Very quick here,10/13/12,0,F1vdFYr7P4Xb3uAQ2AYgzQ,nbgjz4S8-OCGkVn7-9R5Ow
Awesome people & awesome service,2/14/12,0,DOyQWc0zPAT7Qe7E5TJX7g,nbgjz4S8-OCGkVn7-9R5Ow
"Awesome house made potato chips and build your own burgers. Alcohol in your milkshake, come again?",3/31/12,0,KTPRYqiFdLowAUEAnN7e3g,nbgjz4S8-OCGkVn7-9R5Ow
Awesome! Enough said,1/28/12,0,_R1jBQQieKpNGMBqmrLRyA,nbgjz4S8-OCGkVn7-9R5Ow
they do individual cakes!!!,2/17/12,0,EsxEgEx9ZBzNqrgHf2pDqg,nbgjz4S8-OCGkVn7-9R5Ow
Its not even noon and their donut section looks very slim. They got.popular fast I guess!,11/24/12,0,EsxEgEx9ZBzNqrgHf2pDqg,nbgjz4S8-OCGkVn7-9R5Ow
"Meh ?!  Just meh. Crust sauce and cheese.
And nah, not again. Yinz git it ?",10/22/17,0,8mpIro7yAzGIlFZ4oVowBA,YHMJ901IxifdsuKX390wtA
Best pizza in town!,8/15/13,0,8mpIro7yAzGIlFZ4oVowBA,PimD6QJQpDk_pn0zR1GwZQ
Best Chinese on route 8!,8/15/13,0,p9rvoRXzEf7Y2nTaqnotxw,PimD6QJQpDk_pn0zR1GwZQ
Food was delicious and service was great:),10/3/13,0,IJWmlCjfOuvp0qjtr0dzxA,BH4c0UxaFy4j7tER57qi6Q
Delicious!,10/11/13,0,eWer42jEQGG1o8mNQUk4Kg,BH4c0UxaFy4j7tER57qi6Q
The clubs are fantastic they offer great lessons,5/28/16,0,M6n7INwzxyrmLXHhNV-EIA,t-PsmqdjAsUe0rBaXEDWXw
Don't eat here sucks terrible not good at all,10/26/16,0,v9Itp_3tOuY9ByW0caWjbg,t-PsmqdjAsUe0rBaXEDWXw
Ur rer really is right r,4/7/17,0,83o9-tAkGrDFxFJRhAO8bA,t-PsmqdjAsUe0rBaXEDWXw
Excellent! Clean and updated! Service was great and my gel manicure was awesome!,8/11/14,0,lVNRqqVp7fCHau9h16prYA,r7TJHzbp2ZGQZEu1TVSz-g
This is one of our favorite places in Peters Township!,5/23/17,0,0NoHJtug9xefI2OnsANaMA,r7TJHzbp2ZGQZEu1TVSz-g
Very nice and helpful community church.,7/7/15,0,oHZ9uCVNTqQpCw54eBNO2Q,r7TJHzbp2ZGQZEu1TVSz-g
Simple and affordable. Love getting my pedicures here!,2/22/17,0,lVNRqqVp7fCHau9h16prYA,X9BlWb6A3EPOMc_ANdJlhA
Doing scuba homework!,5/6/12,0,oNF-vT3PbCcncgQjPKFVeA,X9BlWb6A3EPOMc_ANdJlhA
"Tips in cash, walk-ins welcome",8/8/15,0,lVNRqqVp7fCHau9h16prYA,3FjdHwnoz-vfw6hBBtckqg
$5 minimum for credit\/ debit purchase,1/10/15,0,fVFUFPELfVp0j2sS85BA9Q,3FjdHwnoz-vfw6hBBtckqg
Tips are cash only as of 5\/1\/17,6/8/17,0,26fxaH4i_P1PALGplFtdhw,3FjdHwnoz-vfw6hBBtckqg
"Go there for the daily lunch, and for goodness' sake, get a samosa before they're gone!",6/12/14,0,Aes4MuZLnFqglFJNMZxRbw,3FjdHwnoz-vfw6hBBtckqg
There's a location on 6th Ave where the former Keystone Cafe used to be.,12/5/17,0,KTZjBkf_8Ijqb_4O7UR5ow,3FjdHwnoz-vfw6hBBtckqg
"Cash only, but the Sixth Ave location has an ATM on site",12/5/17,0,KTZjBkf_8Ijqb_4O7UR5ow,3FjdHwnoz-vfw6hBBtckqg
"All cold sides are vegetarian, and many are vegan.",12/5/17,0,KTZjBkf_8Ijqb_4O7UR5ow,3FjdHwnoz-vfw6hBBtckqg
They sell homemade salsa. Nice!,5/27/16,0,IL3qkg22Zb0s8B9aJYle9w,3FjdHwnoz-vfw6hBBtckqg
"As of 4\/10\/17, they're open for lunch but the menu is limited. For now, no vegetarian option on the tacos or tortas, but there is on the build your own poke bowl.",4/11/17,1,woXlprCuowrLJswWere3TQ,3FjdHwnoz-vfw6hBBtckqg
"As of 4\/10\/17, lunch is cash only. There's an ATM in the back.",4/11/17,0,woXlprCuowrLJswWere3TQ,3FjdHwnoz-vfw6hBBtckqg
Go by 11:30 if you want to beat the lunch rush,3/9/17,0,xoA1_vsxC0xD_fPgDZ2mbg,3FjdHwnoz-vfw6hBBtckqg
They bring in bread and pastries from La Gourmandine Bakery in Lawrenceville on weekends and Wednesdays. Get in early before they run out!,5/7/16,0,zzZfgEpwrpi4Ywdaj3OIuQ,3FjdHwnoz-vfw6hBBtckqg
Sicilian is marginal. Sausage good and spicy though.,7/1/13,0,#NAME?,FHMMNDQ-9-JcU2hn8edV0w
Get the chocolate butter fudge ice cream,6/29/13,0,NroyyTFsCWXnqUIn5UXFlQ,FHMMNDQ-9-JcU2hn8edV0w
I'm in Pizza Heaven with thier buffalo chicken pizza! Yummy place. Nice people.,9/3/14,0,#NAME?,pS0rzKWN5dHbX0z_C4mzoA
Great nail spa...coming from New Orleans and being use to excellent care and customer service I feel like this Nail Spa was spot on! Thank you for the quick and awesome service my nails and toes look great!,6/23/14,0,1l-7nZDdSnSU-CLHDEkSVg,pS0rzKWN5dHbX0z_C4mzoA
Great pizza.  Great crust and nice and  cheesy ..,9/30/16,0,#NAME?,L1VaWJjSZELhqyaMoDU5tw
Awesome pizza!!,6/6/17,0,#NAME?,G5O-Fjps_Ar-NLviph9cdg
Good,4/15/17,0,wmCBxE0PfLZD8sxIwAY59Q,G5O-Fjps_Ar-NLviph9cdg
Love the pizza.. and Stromboli..,1/29/13,0,#NAME?,RJy-eOKqR2Y0Q6ZIuRxQrQ
Got the steak diane with shrimp scampi... tasted amazing!!,11/3/12,0,7ADjU1ZmRfUeMebjbYU3kw,RJy-eOKqR2Y0Q6ZIuRxQrQ
I just had a bag that was given to me... and wow... just wow... best ever...Ever!,12/15/12,0,CD_ExwWCwGjxWYagfDBnbw,RJy-eOKqR2Y0Q6ZIuRxQrQ
Don't be afraid of the Atomic wings... they aren't that hot.. and have realllllly good flavor,4/28/13,0,keJGpYownJ-j2zQJ5huvqg,RJy-eOKqR2Y0Q6ZIuRxQrQ
can't beat their subs,3/3/14,0,IbbvDkXJIPBYhe7ZioYPCg,RJy-eOKqR2Y0Q6ZIuRxQrQ
can't beat their subs.. widow maker..  enough said,3/14/14,0,IbbvDkXJIPBYhe7ZioYPCg,RJy-eOKqR2Y0Q6ZIuRxQrQ
Good stuff,11/7/12,0,FTVZYUvQtydyO6rQbOFPTw,RJy-eOKqR2Y0Q6ZIuRxQrQ
Very tasty food ....lots of options .....very fair pricing and super nice staff,9/11/13,0,rQ6C54q1N2iq9iDKSA3QGA,sef8t9tk67p8X-ShCaYRIQ
They also offer a nice sushi bar,9/11/13,0,rQ6C54q1N2iq9iDKSA3QGA,sef8t9tk67p8X-ShCaYRIQ
Outdoor seating... catering or to go,5/31/14,0,inLDlmy0p2ZthCYQzGZVnw,sef8t9tk67p8X-ShCaYRIQ
Mediterranean Lamb plate was totally awesome worth the trip,5/18/14,0,8edTRAKWTzd0B_sfb8ekeQ,sef8t9tk67p8X-ShCaYRIQ
Awesome Mediterranean lamb plate,6/1/14,0,finErFzbJa_sn1gBnz8G6Q,sef8t9tk67p8X-ShCaYRIQ
Fair price.. good food.. very nicely decorated.  Has delivery,1/30/15,0,rQ6C54q1N2iq9iDKSA3QGA,NtLxsSEr0t30E6YDEBb5NA
Mini pizzas are 4 slices.,2/3/15,0,PJvuzeEyZLLqaX8NAw64cA,NtLxsSEr0t30E6YDEBb5NA
Too expensive.. chairs are mostly damaged.,2/27/16,0,M-P129OlcSg_mxf8fK9ZWA,NtLxsSEr0t30E6YDEBb5NA
"Like the food, service and decorations.  Highly recommended",4/24/17,0,OPcGFLP_mRt9yvgP3ALXOQ,NtLxsSEr0t30E6YDEBb5NA
"Best Chinese in the burgh. Portions are huge, service is great. Can't miss place.",11/5/15,0,rQ6C54q1N2iq9iDKSA3QGA,BB2nqcSQ4RFdG6wqvA3w3A
Food isn't bad.  Not quite the hype. Service is awful.,2/2/16,0,w1c_Uy60LSDiMsSjAsEqkw,BB2nqcSQ4RFdG6wqvA3w3A
Good,9/7/16,0,rQ6C54q1N2iq9iDKSA3QGA,z8Pw1e7Q2S-01XmnkXLENw
Great food great service always a clean friendly environment,3/14/17,0,rQ6C54q1N2iq9iDKSA3QGA,23AybrlF80iLn-RKBaYQng
I got a cheese burger and it was great!!! Cooked the way I wanted it!!,12/30/16,0,MKmxhIHTdJduU0FFMRdfqA,23AybrlF80iLn-RKBaYQng
The food was good service was OK they need to hire help.,1/20/17,0,EXF-imcOSptiuzlirPjljA,23AybrlF80iLn-RKBaYQng
BYOB,5/17/13,0,rQ6C54q1N2iq9iDKSA3QGA,xX5xcOhsF1Rpu1Jzuj656g
"The staff kicked butt at a 90th birthday party for my aunt. Apps were terrific, vino kept pouring & the meal was fantastic. About 40 of us in the back room all were pleased.",1/7/13,0,z4KriCQPuPJnFr0NGgApbw,xX5xcOhsF1Rpu1Jzuj656g
Craft beer on tap--IPA's!!,3/29/13,0,2ipAUIW4kVsE6nl4aREgag,xX5xcOhsF1Rpu1Jzuj656g
"Heeding the call of ""Beto's"" after a night of boozing is always a good call!",12/28/12,0,ivugOYd-QcXVEfnm1OyqZA,xX5xcOhsF1Rpu1Jzuj656g
Beto's indeed!,3/20/13,0,ivugOYd-QcXVEfnm1OyqZA,xX5xcOhsF1Rpu1Jzuj656g
"Some love it, some not so much....I LOVE IT!",8/19/13,0,ivugOYd-QcXVEfnm1OyqZA,xX5xcOhsF1Rpu1Jzuj656g
Great lunch! Pizza buffet & cup of wedding soup for under $7!!,1/24/13,0,B5hl4fV8ZmwN2bLDgdr0Fw,xX5xcOhsF1Rpu1Jzuj656g
Thai curry burrito rocks!,4/25/13,0,1GaooxqCWHzulI2Ub3CXEw,xX5xcOhsF1Rpu1Jzuj656g
"Great staff, and prompt service at this busy lunchtime Panera location!",1/7/13,0,kGGsHP9mfcxtofiswy7ItQ,xX5xcOhsF1Rpu1Jzuj656g
Vinnie Pie!,6/26/13,0,AD9b2W2gPZlD8AQHkBIl7w,xX5xcOhsF1Rpu1Jzuj656g
"Open year round. If you get one of those warm winter days, go for it!",1/15/13,0,gw81xeGRaDlFPOiF9E38rg,xX5xcOhsF1Rpu1Jzuj656g
